nm,n,k,wl
1644.537476,2.304549,0.076439,1.644537476
1648.032593,2.304559,0.076388,1.648032593
1651.52832,2.304569,0.076337,1.65152832
1655.024658,2.304579,0.076286,1.655024658
1658.521729,2.304589,0.076236,1.658521729
1662.019531,2.304599,0.076186,1.662019531
1665.517944,2.304609,0.076136,1.665517944
1669.016968,2.304619,0.076086,1.669016968
1672.516846,2.304629,0.076037,1.672516846
1676.017212,2.304639,0.075987,1.676017212
1679.518188,2.304649,0.075938,1.679518188
1683.019897,2.304659,0.07589,1.683019897
1686.522461,2.304669,0.075841,1.686522461
